"year","overall","to","pos","gp","ps"
2009,51,2025,"D",706,38.2
2009,52,2022,"RW",521,19
2009,53,2017,"RW",3,0.1
2009,54,2017,"D",189,10.5
2009,55,2025,"D",867,64.1
2009,56,2009,"C",0,0
2009,57,2009,"D",0,0
2009,58,2015,"D",1,0
2009,59,2021,"C",276,14.9
2009,60,2025,"C",927,55.3
2009,61,2016,"D",13,0
2009,62,2020,"G",161,25.2
2009,63,2014,"W",16,0.1
2009,64,2025,"D",822,71.9
2009,65,2014,"C",1,0
2009,66,2025,"D",822,47.6
2009,67,2009,"RW",0,0
2009,68,2014,"LW",2,0
2009,69,2025,"RW",919,60.4
2009,70,2017,"RW",92,1.5
2009,71,2009,"D",0,0
2009,72,2016,"C",113,0.9
2009,73,2014,"D",34,1.2
2009,74,2009,"LW",0,0
2009,75,2017,"RW",128,4.9
2009,76,2009,"G",0,0
2009,77,2015,"G",26,3.6
2009,78,2009,"RW",0,0
2009,79,2009,"D",0,0
2009,80,2015,"C",1,0
2009,81,2009,"G",0,0
2009,82,2009,"RW",0,0
2009,83,2022,"D",360,17.6
2009,84,2025,"D",677,1.5
2009,85,2022,"C",701,20
2009,86,2009,"D",0,0
2009,87,2009,"D",0,0
2009,88,2009,"LW",0,0
2009,89,2009,"C/LW",0,0
2009,90,2009,"D",0,0
2009,91,2009,"G",0,0
2009,92,2025,"C",897,19.7
2009,93,2009,"LW",0,0
2009,94,2025,"D",870,44.6
2009,95,2022,"G",40,4.5
2009,96,2017,"RW",138,2.6
2009,97,2020,"RW",50,0
2009,98,2025,"C",987,51.5
2009,99,2009,"D",0,0
2009,100,2023,"D",291,11.4
2009,101,2009,"LW",0,0
2009,102,2025,"D",884,75.9
2009,103,2012,"LW",1,0
2009,104,2025,"LW",875,29.9
2009,105,2009,"D",0,0
2009,106,2021,"D",473,36.2
2009,107,2019,"LW",84,0
2009,108,2009,"RW",0,0
2009,109,2009,"RW",0,0
2009,110,2009,"C/LW",0,0
2009,111,2009,"RW",0,0
2009,112,2014,"LW",21,0.6
2009,113,2009,"D",0,0
2009,114,2017,"D",50,1.7
2009,115,2014,"D",9,0.4
2009,116,2009,"RW",0,0
2009,117,2019,"G",3,0.3
2009,119,2024,"C",141,0
2009,120,2025,"D",723,28.4
2009,121,2009,"RW",0,0
2009,122,2010,"D",1,0
2009,123,2009,"D",0,0
2009,124,2009,"G",0,0
2009,125,2009,"D",0,0
2009,126,2009,"D",0,0
2009,127,2014,"C",84,1.2
2009,128,2009,"D",0,0
2009,129,2015,"C",95,0.7
2009,130,2024,"C/LW",745,51.8
2009,131,2009,"RW",0,0
2009,132,2020,"LW",413,6.6
2009,133,2009,"G",0,0
2009,134,2009,"D",0,0
2009,135,2019,"C",52,0.8
2009,136,2009,"C",0,0
2009,137,2009,"D",0,0
2009,138,2019,"C",15,0
2009,139,2020,"C",90,0
2009,140,2009,"G",0,0
2009,141,2009,"LW",0,0
2009,142,2009,"G",0,0
2009,143,2009,"D",0,0
2009,144,2009,"LW",0,0
2009,145,2009,"D",0,0
2009,146,2009,"LW",0,0
2009,147,2019,"C",97,0.3
2009,148,2009,"G",0,0
2009,149,2019,"C",520,5.3
2009,150,2025,"D",633,31.7
2009,151,2009,"C",0,0
2009,152,2025,"C",841,60.9
2009,153,2009,"C",0,0
2009,154,2009,"G",0,0
2009,155,2009,"C",0,0
2009,156,2009,"C/LW",0,0
2009,157,2009,"LW",0,0
2009,158,2015,"RW",31,0
2009,159,2018,"LW",99,1.6
2009,160,2009,"LW",0,0
2009,161,2025,"G",439,79.6
2009,162,2009,"G",0,0
2009,163,2009,"RW",0,0
2009,164,2014,"G",2,0
2009,165,2013,"C",24,0
2009,166,2009,"D",0,0
2009,167,2009,"D",0,0
2009,168,2009,"D",0,0
2009,169,2009,"C",0,0
2009,170,2009,"D",0,0
2009,171,2016,"G",37,4
2009,172,2013,"LW",31,1.6
2009,173,2009,"G",0,0
2009,174,2009,"LW",0,0
2009,175,2017,"RW",1,0
2009,176,2016,"RW",27,0.9
2009,177,2009,"C",0,0
2009,178,2015,"D",6,0
2009,179,2015,"RW",20,0.3
2009,180,2017,"RW",5,0
2009,181,2009,"D",0,0
2009,182,2025,"LW",759,34
2009,183,2009,"D",0,0
2009,184,2009,"D",0,0
2009,185,2009,"LW",0,0
2009,186,2019,"C",375,2.1
2009,187,2009,"LW",0,0
2009,188,2009,"D",0,0
2009,189,2009,"C",0,0
2009,190,2009,"LW",0,0
2009,191,2009,"D",0,0
2009,192,2009,"C",0,0
2009,193,2009,"C",0,0
2009,194,2009,"RW",0,0
2009,195,2009,"D",0,0
2009,196,2015,"D",16,0.8
2009,197,2009,"RW",0,0
2009,198,2025,"C",582,14.5
2009,199,2009,"C",0,0
2009,200,2009,"D",0,0
2009,201,2009,"C",0,0
2009,202,2009,"C",0,0
2009,203,2009,"LW",0,0
2009,204,2009,"D",0,0
2009,205,2009,"LW",0,0
2009,206,2018,"C",2,0
2009,207,2009,"D",0,0
2009,208,2009,"D",0,0
2009,209,2009,"C",0,0
2009,210,2014,"D",2,0.2
2009,211,2009,"G",0,0
2010,1,2025,"LW",909,81.9
2010,2,2025,"C",989,98
2010,3,2025,"D",805,21.7
2010,4,2024,"C",905,56
2010,5,2025,"RW",969,54.2
2010,6,2022,"RW",536,19.3
2010,7,2025,"C",1078,79.8
2010,8,2018,"C",348,4.9
2010,9,2025,"C",902,53.7
2010,10,2025,"D",92,1.9
2010,11,2024,"G",176,29.1
2010,12,2025,"D",1042,77.3
2010,13,2016,"D",58,1.2
2010,14,2025,"C",811,56.7
2010,15,2025,"D",550,27.1
2010,16,2025,"RW",831,80.6
2010,17,2015,"C",13,0.1
2010,18,2025,"LW",528,9
2010,19,2025,"C",760,31
2010,20,2018,"RW",200,5.7
2010,21,2023,"C",637,12.3
2010,22,2024,"D",205,2.6
2010,23,2022,"D",521,22
2010,24,2025,"RW",777,42.4
2010,25,2017,"C",97,0.8
2010,26,2024,"C",743,56.9
2010,27,2014,"G",1,0.2
2010,28,2025,"C/RW",950,45.9
2010,29,2017,"RW",173,3.5
2010,30,2025,"C",920,66.5
2010,31,2024,"C",420,8.7
2010,32,2010,"C",0,0
2010,33,2016,"LW",3,0
2010,34,2020,"LW",1,0
2010,35,2010,"LW",0,0
2010,36,2025,"D",269,8.9
2010,37,2025,"D",980,78.7
2010,38,2025,"D",682,25
2010,39,2016,"RW",17,0
2010,40,2016,"RW",27,0
2010,41,2023,"D",504,17
2010,42,2019,"RW",395,5.9
2010,43,2010,"LW",0,0
2010,44,2010,"RW",0,0
2010,45,2019,"C",325,15.2
2010,46,2020,"D",227,6.6
2010,47,2025,"C",890,69.8
2010,48,2015,"LW",1,0
2010,49,2025,"G",175,24.3
2010,50,2019,"C",81,1.3
2010,51,2025,"C",718,30.3
2010,52,2010,"RW",0,0
2010,53,2021,"D",20,0
2010,54,2025,"D",396,19.7
2010,55,2015,"RW",3,0.2
2010,56,2022,"LW",488,6.7
2010,57,2019,"C",252,7.8
2010,58,2014,"G",1,0
2010,59,2025,"LW",770,45.9
2010,60,2020,"D",167,6.9
2010,61,2010,"C",0,0
2010,62,2022,"C",233,1.4
2010,63,2010,"D",0,0
2010,64,2015,"C",23,0
2010,65,2010,"LW",0,0
2010,66,2025,"D",829,41
2010,67,2015,"D",10,0.1
2010,68,2010,"D",0,0
2010,69,2010,"RW",0,0
2010,70,2020,"C",218,4.9
2010,71,2018,"LW",113,1.8
2010,72,2010,"D",0,0
2010,73,2010,"D",0,0
2010,74,2010,"C",0,0
2010,75,2010,"C",0,0
2010,76,2010,"LW",0,0
2010,77,2010,"LW",0,0
2010,78,2010,"D",0,0
2010,79,2010,"C",0,0
2010,80,2025,"RW",638,46.5
2010,81,2010,"C",0,0
2010,82,2010,"C/LW",0,0
2010,83,2010,"D",0,0
2010,84,2025,"G",154,25.3
2010,85,2010,"D",0,0
2010,86,2016,"RW",26,0.3
2010,87,2017,"D",30,0.4
2010,88,2010,"RW",0,0
2010,89,2021,"C",182,0
2010,90,2021,"C",444,1.5
2010,91,2010,"D",0,0
2010,92,2010,"G",0,0
2010,93,2010,"D",0,0
2010,94,2010,"D",0,0
2010,95,2010,"D",0,0
2010,96,2010,"D",0,0
2010,97,2016,"LW",63,0
2010,98,2010,"C",0,0
2010,99,2022,"RW",474,19.2
2010,100,2010,"C/LW",0,0
2010,101,2010,"LW",0,0
2010,102,2010,"G",0,0
2010,103,2016,"D",2,0
2010,104,2025,"D",290,13.7
2010,105,2015,"LW",3,0
2010,106,2021,"RW",226,4.5
2010,107,2014,"G",2,0.1
2010,108,2014,"C",1,0
2010,109,2010,"D",0,0
2010,110,2020,"C",232,3.2
2010,111,2017,"LW",83,2.6
2010,112,2025,"G",370,56.3
2010,113,2010,"F",0,0
2010,114,2010,"D",0,0
2010,115,2010,"D",0,0
2010,116,2017,"D",45,0.9
2010,117,2016,"D",3,0
2010,118,2010,"RW",0,0
2010,119,2016,"LW",89,1.3
2010,120,2010,"C",0,0
2010,121,2015,"G",1,0
2010,122,2025,"C",401,2.2
2010,123,2025,"C",653,49.4
2010,124,2010,"D",0,0
2010,125,2010,"D",0,0
2010,126,2010,"RW",0,0
2010,127,2010,"C",0,0
2010,128,2010,"G",0,0
2010,129,2018,"C",75,0
2010,130,2010,"LW",0,0
2010,131,2025,"D",644,63.6
2010,132,2020,"D",105,5
2010,133,2020,"LW",335,13.1
2010,134,2010,"RW",0,0
2010,135,2014,"LW",4,0.3
2010,136,2010,"D",0,0
2010,137,2010,"D",0,0
2010,138,2025,"G",144,20.9
2010,139,2010,"RW",0,0
2010,140,2021,"LW",86,1.9
2010,141,2025,"G",428,65.8
2010,142,2010,"C",0,0
2010,143,2010,"RW",0,0
2010,144,2025,"C",320,3.2
2010,145,2010,"D",0,0
2010,146,2010,"LW",0,0
2010,147,2025,"RW",834,54.3
2010,148,2025,"D",138,3.6
2010,149,2010,"RW",0,0
2010,150,2010,"RW",0,0
2010,151,2010,"C",0,0
2010,152,2010,"D",0,0
2010,153,2010,"LW",0,0
2010,154,2020,"D",264,7.5
2010,155,2010,"D",0,0
2010,156,2010,"C",0,0
2010,157,2024,"RW",703,19.2
2010,158,2010,"LW",0,0
2010,159,2010,"G",0,0
2010,160,2010,"C",0,0
2010,161,2010,"C",0,0
2010,162,2021,"D",180,4.3
2010,163,2010,"D",0,0
2010,164,2010,"LW",0,0
2010,165,2017,"G",8,0
2010,166,2010,"LW",0,0
2010,167,2010,"D",0,0
2010,168,2021,"D",197,4.7
2010,169,2010,"D",0,0
2010,170,2010,"D",0,0
2010,171,2010,"C",0,0
2010,172,2016,"C",1,0
2010,173,2010,"LW",0,0
2010,174,2010,"G",0,0
2010,175,2010,"G",0,0
2010,176,2010,"D",0,0
2010,177,2010,"D",0,0
2010,178,2025,"RW",706,72.5
2010,179,2010,"D",0,0
2010,180,2010,"D",0,0
2010,181,2010,"LW",0,0
2010,182,2010,"RW",0,0
2010,183,2010,"D",0,0
2010,184,2010,"G",0,0
2010,185,2010,"G",0,0
2010,186,2010,"D",0,0
2010,187,2025,"G",517,94
2010,188,2010,"D",0,0
2010,189,2010,"RW",0,0
2010,190,2010,"RW",0,0
2010,191,2010,"G",0,0
2010,192,2010,"C",0,0
2010,193,2014,"RW",5,0
2010,194,2010,"LW",0,0
2010,195,2010,"D",0,0
2010,196,2010,"D",0,0
2010,197,2010,"C",0,0
2010,198,2013,"C",2,0
2010,199,2010,"D",0,0
2010,200,2010,"RW",0,0
2010,201,2010,"D",0,0
2010,202,2010,"F",0,0
2010,203,2010,"RW",0,0
2010,204,2010,"LW",0,0
2010,205,2010,"D",0,0
2010,206,2010,"D",0,0
2010,207,2010,"LW",0,0
2010,208,2010,"LW",0,0
2010,209,2015,"LW",1,0
2010,210,2020,"D",91,2.9
2011,1,2025,"C",959,73.7
2011,2,2022,"LW",738,65.6
2011,3,2025,"C",912,78.7
2011,4,2025,"D",930,55.7
2011,5,2025,"C",864,41.7
2011,6,2025,"C",930,79.6
2011,7,2025,"C",879,90.2
2011,8,2025,"C",874,53.4
2011,9,2025,"D",835,89.5
2011,10,2025,"D",853,58.1
2011,11,2018,"D",20,0
2011,12,2019,"D",175,7.2
2011,13,2022,"LW",292,14.5
2011,14,2025,"D",680,29.5
2011,15,2025,"C",871,74.1
2011,16,2025,"RW",586,16.7
2011,17,2023,"D",471,18.8
2011,18,2017,"C",2,0
2011,19,2020,"D",378,23.2
2011,20,2025,"D",745,31.5
2011,21,2025,"RW",444,17.2
2011,22,2011,"RW",0,0
2011,23,2019,"D",162,5.4
2011,24,2019,"LW",87,1
2011,25,2016,"D",12,0
2011,26,2025,"LW",711,35.6
2011,27,2025,"C",786,31
2011,28,2011,"C",0,0
2011,29,2017,"LW",31,0.2
2011,30,2025,"RW",802,54.4
2011,31,2015,"D",4,0.1
2011,32,2019,"RW",99,2.5
2011,33,2022,"C",203,6
2011,34,2025,"D",535,27.8
2011,35,2021,"RW",221,3.7
2011,36,2019,"D",90,5.1
2011,37,2025,"C",741,36.7
2011,38,2024,"G",26,2.3
2011,39,2025,"G",506,91
2011,40,2016,"C",9,0
2011,41,2022,"RW",315,4.6
2011,42,2022,"C",506,20.9
2011,43,2025,"LW",935,58.1
2011,44,2023,"RW",391,6.4
2011,45,2020,"C",335,7.8
2011,46,2025,"D",603,31.4
2011,47,2025,"LW",705,12.4
2011,48,2021,"D",178,6.3
2011,49,2021,"G",16,1.9
2011,50,2014,"C",11,0
2011,51,2011,"C",0,0
2011,52,2020,"RW",167,0.9
2011,53,2025,"C",738,47
2011,54,2023,"D",255,8.4
2011,55,2018,"D",44,1.1
2011,56,2016,"LW",41,0
2011,57,2017,"D",30,0.2
2011,58,2025,"LW",803,116.9
2011,59,2011,"D",0,0
2011,60,2011,"LW",0,0
2011,61,2018,"C",128,2.6
2011,62,2011,"G",0,0
2011,63,2016,"D",13,0
2011,64,2025,"C",801,56.6
2011,65,2023,"C",68,0.8
2011,66,2025,"C",30,0
2011,67,2025,"LW",775,22.2
2011,68,2025,"C",642,14.6
2011,70,2016,"D",2,0.1
2011,71,2011,"G",0,0
2011,72,2023,"C",31,0
2011,73,2018,"D",4,0
2011,74,2011,"LW",0,0
2011,75,2025,"C",624,29.8
2011,76,2022,"RW",232,1.3
2011,77,2018,"C",12,0
2011,78,2011,"D",0,0
2011,79,2018,"D",170,3.3
2011,80,2023,"LW",188,1
2011,81,2011,"LW",0,0
2011,82,2020,"C",299,2
2011,83,2021,"D",46,1.5
2011,84,2011,"D",0,0
2011,85,2020,"C",106,1.6
2011,86,2023,"LW",265,8.5
2011,87,2014,"D",1,0
2011,88,2025,"G",336,56.6
2011,89,2011,"D",0,0
2011,90,2017,"RW",9,0
2011,91,2022,"C",61,0
2011,92,2017,"D",3,0
2011,93,2011,"C",0,0
2011,94,2011,"LW",0,0
2011,95,2017,"D",19,0.5
2011,96,2025,"C",797,33.7
2011,97,2011,"D",0,0
2011,98,2025,"D",418,19.5
2011,99,2019,"RW",133,3.3
2011,100,2011,"D",0,0
2011,101,2025,"C",19,0
2011,102,2011,"LW",0,0
2011,103,2022,"C",24,0.6
2011,104,2024,"LW",763,77.7
2011,105,2011,"RW",0,0
2011,106,2011,"C",0,0
2011,107,2011,"C",0,0
2011,108,2011,"LW",0,0
2011,109,2011,"RW",0,0
2011,110,2016,"LW",17,0.2
2011,111,2011,"LW",0,0
2011,112,2011,"D",0,0
2011,113,2011,"D",0,0
2011,114,2021,"C",478,8
2011,115,2011,"RW",0,0
2011,116,2011,"D",0,0
2011,117,2011,"G",0,0
2011,118,2011,"LW",0,0
2011,119,2011,"D",0,0
2011,120,2011,"LW",0,0
2011,121,2015,"RW",7,0
2011,122,2011,"D",0,0
2011,123,2011,"C",0,0
2011,124,2011,"C",0,0
2011,125,2014,"LW",10,0
2011,126,2022,"D",170,5.5
2011,127,2011,"D",0,0
2011,128,2011,"RW",0,0
2011,129,2019,"LW",38,0
2011,130,2011,"C",0,0
2011,131,2025,"D",373,14.6
2011,132,2011,"G",0,0
2011,133,2025,"C",562,7.2
2011,134,2011,"RW",0,0
2011,135,2011,"D",0,0
2011,136,2011,"D",0,0
2011,137,2011,"D",0,0
2011,138,2016,"D",13,0.8
2011,139,2021,"C",544,25.9
2011,140,2011,"LW",0,0
2011,141,2011,"LW",0,0
2011,142,2011,"D",0,0
2011,143,2016,"LW",6,0
2011,144,2015,"C",2,0
2011,145,2011,"C/RW",0,0
2011,146,2011,"D",0,0
2011,147,2011,"D",0,0
2011,148,2021,"D",170,6.8
2011,149,2011,"RW",0,0
2011,150,2018,"D",76,0.3
2011,151,2018,"D",33,0.4
2011,152,2014,"LW",5,0.1
2011,153,2011,"D",0,0
2011,154,2011,"D",0,0
2011,155,2011,"RW",0,0
2011,156,2011,"C",0,0
2011,157,2016,"G",1,0
2011,158,2023,"C",192,2.6
2011,159,2011,"D",0,0
2011,160,2025,"D",626,37
2011,161,2011,"G",0,0
2011,162,2011,"C",0,0
2011,163,2011,"G",0,0
2011,164,2024,"G",140,22.2
2011,165,2011,"RW",0,0
2011,166,2011,"C",0,0
2011,167,2014,"G",7,1
2011,168,2011,"C",0,0
2011,169,2011,"D",0,0
2011,170,2018,"C",8,0
2011,171,2024,"LW",94,0.3
2011,172,2011,"D",0,0
2011,173,2011,"D",0,0
2011,174,2023,"W",305,7.4
2011,175,2011,"D",0,0
2011,176,2011,"RW",0,0
2011,177,2025,"C",299,8.1
2011,178,2018,"G",1,0.2
2011,179,2025,"D",636,37.6
2011,180,2011,"C",0,0
2011,181,2011,"G",0,0
2011,182,2011,"G",0,0
2011,183,2011,"D",0,0
2011,184,2018,"RW",134,1
2011,185,2011,"C",0,0
2011,186,2011,"D",0,0
2011,187,2011,"D",0,0
2011,188,2025,"G",190,29.2
2011,189,2011,"D",0,0
2011,190,2022,"G",40,4.7
2011,191,2021,"C",84,1.4
2011,192,2011,"D",0,0
2011,193,2016,"C",12,0
2011,194,2025,"C",298,7.2
2011,195,2017,"D",150,4.6
2011,196,2011,"LW",0,0
2011,197,2011,"C",0,0
2011,198,2011,"D",0,0
2011,199,2018,"C",2,0
2011,200,2011,"LW",0,0
2011,201,2022,"C",83,0.6
2011,202,2011,"LW",0,0
2011,203,2011,"D",0,0
2011,204,2022,"C",404,17.7
2011,205,2017,"D",121,5.3
2011,206,2011,"RW",0,0
2011,207,2011,"D",0,0
2011,208,2025,"LW",825,53.6
2011,209,2020,"C/LW",193,2.8
2011,210,2011,"D",0,0
2011,211,2011,"G",0,0
2012,1,2018,"RW",350,10.7
2012,2,2023,"D",445,23.4
2012,3,2023,"C",654,35.3
2012,4,2016,"D",37,0.4
2012,5,2025,"D",873,70.8
2012,6,2025,"D",762,67.5
2012,7,2025,"D",737,47.9
2012,8,2024,"D",226,7.8
2012,9,2025,"D",825,58.2
2012,10,2022,"D",186,5.9
2012,11,2025,"C",780,80.6
2012,12,2021,"C",249,5
2012,13,2025,"C",708,14.4
2012,14,2025,"C",770,10.7
2012,15,2025,"D",871,41.4
2012,16,2025,"RW",835,37.5
2012,17,2025,"C",791,56.8
2012,18,2025,"LW",752,53
2012,19,2025,"G",540,108
2012,20,2025,"C",681,20.2
2012,21,2025,"C",414,11
2012,22,2025,"D",761,43.1
2012,23,2025,"D",627,42.6
2012,24,2024,"G",87,10.7
2012,25,2019,"D",42,0.5
2012,26,2025,"C",189,0.4
2012,27,2015,"C/RW",3,0
2012,28,2025,"D",691,49.9
2012,29,2022,"LW",92,0
2012,30,2025,"LW",722,31.4
2012,31,2021,"G",6,0.8
2012,32,2012,"LW",0,0
2012,33,2012,"RW",0,0
2012,34,2012,"D",0,0
2012,35,2012,"D",0,0
2012,36,2018,"LW",3,0
2012,37,2020,"LW",132,3.2
2012,38,2025,"LW",302,4.7
2012,39,2012,"C",0,0
2012,40,2012,"D",0,0
2012,41,2012,"C",0,0
2012,42,2018,"D",2,0.4
2012,43,2012,"D",0,0
2012,44,2025,"D",643,35.7
2012,45,2025,"G",142,27.5
2012,46,2012,"LW",0,0
2012,47,2025,"LW",534,10.8
2012,48,2012,"D",0,0
2012,49,2022,"RW",124,2.9
2012,50,2025,"C",690,16
2012,51,2012,"D",0,0
2012,52,2025,"C",418,10.5
2012,53,2012,"RW",0,0
2012,54,2012,"C",0,0
2012,55,2024,"C",649,16.4
2012,56,2012,"RW",0,0
2012,57,2012,"LW",0,0
2012,58,2025,"LW",720,16.2
2012,59,2020,"C",76,1.4
2012,60,2025,"D",784,46.7
2012,61,2025,"C",498,8.2
2012,62,2025,"G",303,43
2012,63,2024,"LW",337,2.7
2012,64,2012,"LW",0,0
2012,65,2025,"D",560,35.5
2012,66,2025,"LW",626,13.4
2012,67,2024,"LW",123,1.5
2012,68,2012,"D",0,0
2012,69,2012,"G",0,0
2012,70,2016,"RW",8,0.2
2012,71,2017,"C",3,0
2012,72,2012,"LW",0,0
2012,73,2012,"C",0,0
2012,74,2025,"D",684,53.6
2012,75,2023,"G",35,3.5
2012,76,2024,"G",67,12.1
2012,77,2025,"C/LW",573,27.2
2012,78,2025,"D",689,59.1
2012,79,2012,"RW",0,0
2012,80,2012,"G",0,0
2012,81,2025,"C",493,10.9
2012,82,2012,"C/LW",0,0
2012,83,2025,"G",274,46.3
2012,84,2012,"C",0,0
2012,85,2025,"D",527,39.1
2012,86,2025,"D",723,57.4
2012,87,2025,"G",517,94
2012,88,2012,"D",0,0
2012,89,2020,"LW",187,3.4
2012,90,2012,"C/LW",0,0
2012,91,2012,"LW",0,0
2012,92,2012,"C/RW",0,0
2012,93,2025,"D",515,35.8
2012,94,2012,"C",0,0
2012,95,2025,"RW",616,23.1
2012,96,2017,"LW",3,0
2012,97,2019,"C",28,0.8
2012,98,2012,"C",0,0
2012,99,2012,"C/LW",0,0
2012,100,2020,"C",2,0
2012,101,2022,"C",448,5.1
2012,102,2012,"D",0,0
2012,103,2012,"D",0,0
2012,104,2022,"C",91,2.5
2012,105,2025,"D",580,23
2012,106,2012,"D",0,0
2012,107,2012,"RW",0,0
2012,108,2012,"D",0,0
2012,109,2012,"RW",0,0
2012,110,2025,"C/LW",495,23.4
2012,111,2012,"D",0,0
2012,112,2012,"C",0,0
2012,113,2012,"G",0,0
2012,114,2012,"LW",0,0
2012,115,2020,"D",7,0
2012,116,2012,"D",0,0
2012,117,2018,"LW",55,0
2012,118,2012,"D",0,0
2012,119,2012,"D",0,0
2012,120,2025,"D",745,67.3
2012,121,2020,"LW",43,0.8
2012,122,2023,"LW",134,1.9
2012,123,2012,"D",0,0
2012,124,2012,"D",0,0
2012,125,2012,"D",0,0
2012,126,2025,"C",189,2.3
2012,127,2012,"D",0,0
2012,128,2012,"D",0,0
2012,129,2016,"LW",7,0
2012,130,2025,"G",568,115.1
2012,131,2022,"C",80,1.3
2012,132,2012,"C",0,0
2012,133,2012,"C",0,0
2012,134,2012,"RW",0,0
2012,135,2012,"C",0,0
2012,136,2012,"C",0,0
2012,137,2023,"D",242,8.4
2012,138,2022,"C",30,0.1
2012,139,2012,"LW",0,0
2012,140,2012,"D",0,0
2012,141,2012,"D",0,0
2012,142,2012,"RW",0,0
2012,143,2012,"D",0,0
2012,144,2012,"G",0,0
2012,145,2012,"RW",0,0
2012,146,2012,"G",0,0
2012,147,2025,"D",520,21.3
2012,148,2012,"D",0,0
2012,149,2012,"D",0,0
2012,150,2025,"C",605,22.8
2012,151,2025,"D",572,33
2012,152,2012,"RW",0,0
2012,153,2012,"RW",0,0
2012,154,2012,"LW",0,0
2012,155,2012,"D",0,0
2012,156,2025,"RW",601,20.8
2012,157,2012,"C",0,0
2012,158,2018,"C",9,0
2012,159,2012,"G",0,0
2012,160,2012,"C",0,0
2012,161,2019,"D",103,5.7
2012,162,2020,"C/RW",101,1.7
2012,163,2025,"G",291,58.5
2012,164,2012,"D",0,0
2012,165,2012,"LW",0,0
2012,166,2012,"G",0,0
2012,167,2022,"RW",16,0
2012,168,2012,"D",0,0
2012,169,2025,"C",412,13.6
2012,170,2012,"D",0,0
2012,171,2019,"RW",27,0.4
2012,172,2012,"RW",0,0
2012,173,2012,"RW",0,0
2012,174,2012,"C/LW",0,0
2012,175,2025,"D",464,17.8
2012,176,2022,"D",49,0.4
2012,177,2012,"LW",0,0
2012,178,2012,"LW",0,0
2012,179,2017,"G",31,3
2012,180,2012,"C/LW",0,0
2012,181,2022,"D",70,3.6
2012,182,2012,"D",0,0
2012,183,2012,"D",0,0
2012,184,2018,"G",2,0.2
2012,185,2020,"D",4,0
2012,186,2012,"C",0,0
2012,187,2012,"D",0,0
2012,188,2012,"LW",0,0
2012,189,2012,"LW",0,0
2012,190,2012,"G",0,0
2012,191,2012,"G",0,0
2012,192,2015,"C",1,0
2012,193,2017,"D",5,0.1
2012,194,2012,"D",0,0
2012,195,2021,"D",155,7.2
2012,196,2012,"D",0,0
2012,197,2012,"D",0,0
2012,198,2021,"D",145,5.4
2012,199,2024,"G",6,0.8
2012,200,2012,"LW",0,0
2012,201,2012,"D",0,0
2012,202,2021,"LW",97,4
2012,203,2012,"G",0,0
2012,204,2012,"C/RW",0,0
2012,205,2012,"LW",0,0
2012,206,2012,"C",0,0
2012,207,2012,"LW",0,0
2012,208,2012,"D",0,0
2012,209,2016,"D",4,0.6
2012,210,2025,"D",193,6.2
2012,211,2012,"D",0,0
2013,1,2025,"C",870,116.1
2013,2,2025,"C",804,86.2
2013,3,2025,"LW",607,29.7
2013,4,2025,"D",860,67.9
2013,5,2025,"C",900,59.5
2013,6,2025,"C",818,62.9
2013,7,2025,"D",716,56.7
2013,8,2025,"D",776,45.8
2013,9,2025,"C",813,57.5
2013,10,2025,"RW",555,32.7
2013,11,2021,"D",29,0
2013,12,2025,"C/LW",735,40.9
2013,13,2025,"D",662,62.7
2013,14,2025,"C",789,24.7
2013,15,2025,"D",560,43.1
2013,16,2025,"D",723,36.3
2013,17,2025,"C/RW",572,5.5
2013,18,2020,"D",185,4.9
2013,19,2019,"LW",43,1.4
2013,20,2025,"RW",507,32.4
2013,21,2022,"C",178,1.1
2013,22,2016,"LW",8,0
2013,23,2025,"LW",696,39.4
2013,24,2017,"C/LW",15,0
2013,25,2025,"RW",302,2.4
2013,26,2025,"D",564,60.8
2013,27,2020,"C",141,4.5
2013,28,2018,"LW",1,0
2013,29,2025,"C",502,10.9
2013,30,2025,"RW",649,29.9
2013,31,2019,"D",60,1
2013,32,2018,"D",46,0.8
2013,33,2024,"LW",379,3.6
2013,34,2021,"LW",242,0
2013,35,2025,"LW",576,21.5
2013,36,2022,"G",4,0.5
2013,37,2020,"LW",55,1.4
2013,38,2013,"C",0,0
2013,39,2023,"C",94,0
2013,40,2022,"LW",107,1.4
2013,41,2025,"D",345,12.2
2013,42,2025,"D",124,4.8
2013,43,2024,"C",170,0.3
2013,44,2025,"G",293,50.4
2013,45,2017,"RW",5,0
2013,46,2024,"D",63,1.4
2013,47,2013,"D",0,0
2013,48,2013,"RW",0,0
2013,49,2013,"LW",0,0
2013,50,2023,"D",23,0.8
2013,51,2022,"D",67,2.2
2013,52,2024,"RW",141,0.3
2013,53,2022,"D",158,5.3
2013,54,2013,"G",0,0
2013,55,2025,"LW",590,29
2013,56,2013,"C",0,0
2013,57,2025,"LW",456,10.5
2013,58,2025,"LW",488,28
2013,59,2025,"G",77,11.3
2013,60,2013,"D",0,0
2013,61,2024,"LW",334,8.2
2013,62,2013,"C",0,0
2013,63,2025,"G",66,6.5
2013,64,2013,"D",0,0
2013,65,2013,"C",0,0
2013,66,2025,"D",699,50.2
2013,67,2013,"D",0,0
2013,68,2013,"D",0,0
2013,69,2018,"RW",47,1.1
2013,70,2013,"G",0,0
2013,71,2013,"LW",0,0
2013,72,2019,"LW",11,0
2013,73,2013,"C",0,0
