"year","overall","to","pos","ps","gp","adj_ps","reg"
2013,174,2021,"F",0,2,0,FALSE
2013,175,2013,"D",0,0,0,FALSE
2013,176,2013,"F",0,0,0,FALSE
2013,177,2013,"F",0,0,0,FALSE
2013,178,2013,"D",0,0,0,FALSE
2013,179,2013,"F",0,0,0,FALSE
2013,180,2024,"F",0,85,0,FALSE
2013,181,2013,"F",0,0,0,FALSE
2013,182,2013,"D",0,0,0,FALSE
2013,183,2013,"D",0,0,0,FALSE
2013,184,2013,"F",0,0,0,FALSE
2013,185,2013,"F",0,0,0,FALSE
2013,186,2017,"F",0.2,24,0.2,FALSE
2013,187,2013,"D",0,0,0,FALSE
2013,188,2013,"F",0,0,0,FALSE
2013,189,2013,"F",0,0,0,FALSE
2013,190,2013,"D",0,0,0,FALSE
2013,191,2024,"F",16.4,357,16.4,TRUE
2013,192,2013,"D",0,0,0,FALSE
2013,193,2013,"F",0,0,0,FALSE
2013,194,2013,"D",0,0,0,FALSE
2013,195,2013,"F",0,0,0,FALSE
2013,197,2013,"D",0,0,0,FALSE
2013,198,2020,"D",0.1,37,0.1,FALSE
2013,199,2013,"F",0,0,0,FALSE
2013,200,2013,"G",0,0,0,FALSE
2013,201,2013,"F",0,0,0,FALSE
2013,202,2023,"F",10.2,259,10.2,TRUE
2013,203,2013,"G",0,0,0,FALSE
2013,204,2022,"D",0.8,12,0.8,FALSE
2013,205,2013,"D",0,0,0,FALSE
2013,207,2013,"F",0,0,0,FALSE
2013,208,2013,"G",0,0,0,FALSE
2013,209,2013,"F",0,0,0,FALSE
2013,210,2013,"F",0,0,0,FALSE
2013,211,2013,"D",0,0,0,FALSE
2014,5,2022,"F",0.7,112,0.7,FALSE
2014,6,2021,"F",8.5,317,8.5,TRUE
2014,10,2023,"F",16.1,481,16.1,TRUE
2014,12,2022,"F",6.8,262,6.8,TRUE
2014,14,2019,"D",2.3,87,2.3,FALSE
2014,23,2014,"F",0,0,0,FALSE
2014,26,2019,"F",0.5,37,0.5,FALSE
2014,27,2020,"F",3.3,125,3.3,FALSE
2014,28,2019,"F",1.7,53,1.7,FALSE
2014,30,2020,"F",0,42,0,FALSE
2014,31,2024,"F",5.3,307,5.3,TRUE
2014,32,2021,"F",1.8,98,1.8,FALSE
2014,34,2014,"G",0,0,0,FALSE
2014,35,2014,"D",0,0,0,FALSE
2014,41,2020,"D",0.1,3,0.1,FALSE
2014,42,2020,"F",0.3,66,0.3,FALSE
2014,43,2022,"F",0,27,0,FALSE
2014,44,2014,"F",0,0,0,FALSE
2014,45,2014,"F",0,0,0,FALSE
2014,46,2014,"D",0,0,0,FALSE
2014,47,2014,"D",0,0,0,FALSE
2014,49,2014,"F",0,0,0,FALSE
2014,50,2023,"D",0.9,16,0.9,FALSE
2014,51,2014,"D",0,0,0,FALSE
2014,52,2020,"F",0.2,3,0.2,FALSE
2014,53,2014,"F",0,0,0,FALSE
2014,54,2014,"F",0,0,0,FALSE
2014,57,2014,"D",0,0,0,FALSE
2014,60,2014,"D",0,0,0,FALSE
2014,63,2019,"F",0,9,0,FALSE
2014,64,2014,"D",0,0,0,FALSE
2014,65,2022,"F",0,159,0,FALSE
2014,66,2017,"D",2.5,79,2.5,FALSE
2014,68,2018,"D",0.2,12,0.2,FALSE
2014,69,2014,"D",0,0,0,FALSE
2014,70,2014,"D",0,0,0,FALSE
2014,71,2014,"F",0,0,0,FALSE
2014,72,2014,"F",0,0,0,FALSE
2014,73,2018,"D",0,21,0,FALSE
2014,74,2014,"D",0,0,0,FALSE
2014,75,2014,"D",0,0,0,FALSE
2014,77,2014,"D",0,0,0,FALSE
2014,80,2024,"D",1.5,16,1.5,FALSE
2014,81,2014,"F",0,0,0,FALSE
2014,83,2014,"F",0,0,0,FALSE
2014,84,2014,"D",0,0,0,FALSE
2014,85,2014,"F",0,0,0,FALSE
2014,87,2014,"F",0,0,0,FALSE
2014,88,2014,"F",0,0,0,FALSE
2014,92,2014,"F",0,0,0,FALSE
2014,93,2014,"F",0,0,0,FALSE
2014,95,2014,"G",0,0,0,FALSE
2014,96,2014,"D",0,0,0,FALSE
2014,97,2021,"F",3.7,187,3.7,FALSE
2014,98,2024,"F",0,85,0,FALSE
2014,99,2022,"F",0,7,0,FALSE
2014,100,2014,"F",0,0,0,FALSE
2014,101,2019,"D",0,11,0,FALSE
2014,102,2014,"D",0,0,0,FALSE
2014,103,2014,"F",0,0,0,FALSE
2014,104,2014,"D",0,0,0,FALSE
2014,105,2014,"D",0,0,0,FALSE
2014,106,2020,"F",0,114,0,FALSE
2014,107,2014,"F",0,0,0,FALSE
2014,110,2022,"F",0,22,0,FALSE
2014,111,2014,"G",0,0,0,FALSE
2014,114,2014,"F",0,0,0,FALSE
2014,115,2014,"G",0,0,0,FALSE
2014,119,2021,"D",0.1,5,0.1,FALSE
2014,120,2014,"D",0,0,0,FALSE
2014,121,2024,"F",0,68,0,FALSE
2014,122,2014,"F",0,0,0,FALSE
2014,123,2014,"D",0,0,0,FALSE
2014,124,2014,"F",0,0,0,FALSE
2014,125,2014,"D",0,0,0,FALSE
2014,129,2023,"F",0,5,0,FALSE
2014,130,2014,"F",0,0,0,FALSE
2014,131,2014,"D",0,0,0,FALSE
2014,132,2014,"D",0,0,0,FALSE
2014,133,2023,"D",1,82,1,FALSE
2014,134,2018,"F",0,3,0,FALSE
2014,135,2014,"D",0,0,0,FALSE
2014,136,2014,"G",0,0,0,FALSE
2014,137,2014,"F",0,0,0,FALSE
2014,138,2024,"F",7.8,337,7.8,TRUE
2014,139,2014,"D",0,0,0,FALSE
2014,140,2021,"D",0,1,0,FALSE
2014,141,2014,"D",0,0,0,FALSE
2014,142,2014,"D",0,0,0,FALSE
2014,143,2014,"F",0,0,0,FALSE
2014,144,2020,"D",1,66,1,FALSE
2014,145,2022,"F",0.5,31,0.5,FALSE
2014,146,2023,"F",3.8,225,3.8,TRUE
2014,147,2014,"F",0,0,0,FALSE
2014,148,2014,"D",0,0,0,FALSE
2014,149,2024,"F",0,56,0,FALSE
2014,150,2014,"G",0,0,0,FALSE
2014,151,2014,"F",0,0,0,FALSE
2014,152,2014,"F",0,0,0,FALSE
2014,153,2014,"F",0,0,0,FALSE
2014,154,2014,"D",0,0,0,FALSE
2014,155,2014,"F",0,0,0,FALSE
2014,156,2014,"F",0,0,0,FALSE
2014,157,2014,"F",0,0,0,FALSE
2014,158,2014,"F",0,0,0,FALSE
2014,159,2014,"F",0,0,0,FALSE
2014,160,2014,"D",0,0,0,FALSE
2014,161,2022,"F",0,1,0,FALSE
2014,162,2014,"D",0,0,0,FALSE
2014,163,2014,"D",0,0,0,FALSE
2014,164,2014,"F",0,0,0,FALSE
2014,165,2014,"F",0,0,0,FALSE
2014,166,2014,"F",0,0,0,FALSE
2014,167,2014,"F",0,0,0,FALSE
2014,168,2014,"F",0,0,0,FALSE
2014,169,2014,"F",0,0,0,FALSE
2014,170,2014,"F",0,0,0,FALSE
2014,172,2014,"F",0,0,0,FALSE
2014,173,2014,"F",0,0,0,FALSE
2014,174,2014,"G",0,0,0,FALSE
2014,175,2014,"D",0,0,0,FALSE
2014,176,2024,"F",4.8,257,4.8,TRUE
2014,177,2014,"G",0,0,0,FALSE
2014,178,2022,"F",1,58,1,FALSE
2014,179,2014,"G",0,0,0,FALSE
2014,180,2014,"F",0,0,0,FALSE
2014,182,2014,"G",0,0,0,FALSE
2014,183,2014,"G",0,0,0,FALSE
2014,184,2014,"F",0,0,0,FALSE
2014,185,2014,"F",0,0,0,FALSE
2014,186,2014,"D",0,0,0,FALSE
2014,187,2014,"D",0,0,0,FALSE
2014,189,2014,"D",0,0,0,FALSE
2014,190,2014,"F",0,0,0,FALSE
2014,191,2014,"F",0,0,0,FALSE
2014,192,2014,"F",0,0,0,FALSE
2014,193,2014,"F",0,0,0,FALSE
2014,194,2014,"F",0,0,0,FALSE
2014,195,2014,"D",0,0,0,FALSE
2014,196,2014,"F",0,0,0,FALSE
2014,197,2014,"D",0,0,0,FALSE
2014,198,2014,"D",0,0,0,FALSE
2014,199,2014,"F",0,0,0,FALSE
2014,200,2014,"F",0,0,0,FALSE
2014,201,2014,"F",0,0,0,FALSE
2014,202,2014,"F",0,0,0,FALSE
2014,203,2014,"D",0,0,0,FALSE
2014,204,2014,"F",0,0,0,FALSE
2014,205,2023,"F",13,258,13,TRUE
2014,206,2014,"D",0,0,0,FALSE
2014,208,2014,"F",0,0,0,FALSE
2014,209,2014,"F",0,0,0,FALSE
2015,12,2024,"F",10.2,298,10.2,TRUE
2015,13,2023,"D",2.9,76,2.9,FALSE
2015,15,2022,"F",0.1,16,0.1,FALSE
2015,19,2023,"F",2.9,172,2.9,FALSE
2015,27,2023,"D",4.2,172,4.2,FALSE
2015,29,2023,"D",2.6,81,2.6,FALSE
2015,30,2022,"F",0.9,41,0.9,FALSE
2015,31,2015,"D",0,0,0,FALSE
2015,36,2015,"F",0,0,0,FALSE
2015,38,2015,"F",0,0,0,FALSE
2015,40,2022,"D",1.2,57,1.2,FALSE
2015,41,2015,"F",0,0,0,FALSE
2015,44,2015,"D",0,0,0,FALSE
2015,45,2019,"F",0.7,29,0.7,FALSE
2015,48,2021,"F",0.2,57,0.2,FALSE
2015,51,2022,"D",2.5,65,2.5,FALSE
2015,54,2015,"F",0,0,0,FALSE
2015,59,2015,"F",0,0,0,FALSE
2015,61,2015,"F",0,0,0,FALSE
2015,62,2015,"F",0,0,0,FALSE
2015,64,2015,"F",0,0,0,FALSE
2015,65,2015,"D",0,0,0,FALSE
2015,67,2022,"F",0,5,0,FALSE
2015,68,2015,"F",0,0,0,FALSE
2015,70,2024,"G",2.6,30,2.6,FALSE
2015,71,2020,"F",0,22,0,FALSE
2015,73,2015,"D",0,0,0,FALSE
2015,74,2015,"F",0,0,0,FALSE
2015,78,2015,"F",0,0,0,FALSE
2015,79,2015,"D",0,0,0,FALSE
2015,80,2015,"F",0,0,0,FALSE
2015,81,2015,"F",0,0,0,FALSE
2015,82,2015,"D",0,0,0,FALSE
2015,83,2015,"F",0,0,0,FALSE
2015,84,2015,"F",0,0,0,FALSE
2015,86,2015,"G",0,0,0,FALSE
2015,87,2022,"F",0.1,13,0.1,FALSE
2015,88,2015,"D",0,0,0,FALSE
2015,89,2020,"F",0.5,9,0.5,FALSE
2015,90,2015,"G",0,0,0,FALSE
2015,93,2015,"G",0,0,0,FALSE
2015,94,2015,"F",0,0,0,FALSE
2015,95,2015,"D",0,0,0,FALSE
2015,97,2023,"D",0.7,84,0.7,FALSE
2015,98,2015,"F",0,0,0,FALSE
2015,99,2023,"F",3.3,178,3.3,FALSE
2015,101,2018,"D",0.7,10,0.7,FALSE
2015,102,2023,"F",6.5,257,6.5,TRUE
2015,103,2015,"D",0,0,0,FALSE
2015,104,2020,"F",0,35,0,FALSE
2015,105,2015,"F",0,0,0,FALSE
2015,106,2015,"F",0,0,0,FALSE
2015,107,2023,"D",3.9,86,3.9,FALSE
2015,108,2015,"F",0,0,0,FALSE
2015,109,2015,"F",0,0,0,FALSE
2015,110,2015,"G",0,0,0,FALSE
2015,113,2015,"F",0,0,0,FALSE
2015,114,2015,"F",0,0,0,FALSE
2015,116,2024,"F",0,13,0,FALSE
2015,118,2015,"F",0,0,0,FALSE
2015,119,2015,"F",0,0,0,FALSE
2015,122,2015,"D",0,0,0,FALSE
2015,124,2024,"D",12,275,12,TRUE
2015,125,2021,"F",0.6,45,0.6,FALSE
2015,126,2015,"F",0,0,0,FALSE
2015,128,2021,"F",0.1,7,0.1,FALSE
2015,129,2015,"D",0,0,0,FALSE
2015,130,2015,"D",0,0,0,FALSE
2015,131,2015,"F",0,0,0,FALSE
2015,132,2015,"F",0,0,0,FALSE
2015,133,2015,"D",0,0,0,FALSE
2015,134,2015,"F",0,0,0,FALSE
2015,136,2015,"F",0,0,0,FALSE
2015,137,2022,"F",4.7,256,4.7,TRUE
2015,138,2015,"F",0,0,0,FALSE
2015,139,2022,"D",0.8,94,0.8,FALSE
2015,140,2022,"F",0,3,0,FALSE
2015,141,2015,"D",0,0,0,FALSE
2015,142,2023,"F",4.7,170,4.7,FALSE
2015,143,2015,"D",0,0,0,FALSE
2015,144,2015,"D",0,0,0,FALSE
2015,146,2015,"G",0,0,0,FALSE
2015,147,2015,"D",0,0,0,FALSE
2015,150,2015,"D",0,0,0,FALSE
2015,151,2015,"F",0,0,0,FALSE
2015,152,2015,"F",0,0,0,FALSE
2015,153,2015,"G",0,0,0,FALSE
2015,155,2015,"D",0,0,0,FALSE
2015,156,2015,"D",0,0,0,FALSE
2015,157,2024,"F",0.4,66,0.4,FALSE
2015,158,2022,"F",0,7,0,FALSE
2015,160,2015,"D",0,0,0,FALSE
2015,161,2015,"D",0,0,0,FALSE
2015,162,2015,"F",0,0,0,FALSE
2015,163,2015,"G",0,0,0,FALSE
2015,164,2015,"F",0,0,0,FALSE
2015,165,2021,"F",0,2,0,FALSE
2015,167,2015,"F",0,0,0,FALSE
2015,169,2015,"F",0,0,0,FALSE
2015,170,2015,"D",0,0,0,FALSE
2015,171,2015,"D",0,0,0,FALSE
2015,172,2015,"D",0,0,0,FALSE
2015,173,2015,"D",0,0,0,FALSE
2015,174,2015,"F",0,0,0,FALSE
2015,175,2015,"F",0,0,0,FALSE
2015,176,2015,"F",0,0,0,FALSE
2015,177,2015,"D",0,0,0,FALSE
2015,178,2015,"D",0,0,0,FALSE
2015,179,2015,"G",0,0,0,FALSE
2015,181,2015,"D",0,0,0,FALSE
2015,182,2015,"D",0,0,0,FALSE
2015,183,2023,"G",2.6,24,2.6,FALSE
2015,184,2022,"G",0,1,0,FALSE
2015,185,2015,"F",0,0,0,FALSE
2015,187,2015,"D",0,0,0,FALSE
2015,189,2022,"D",15,275,15,TRUE
2015,190,2015,"F",0,0,0,FALSE
2015,191,2015,"F",0,0,0,FALSE
2015,192,2015,"F",0,0,0,FALSE
2015,193,2015,"G",0,0,0,FALSE
2015,195,2015,"F",0,0,0,FALSE
2015,196,2015,"D",0,0,0,FALSE
2015,197,2015,"F",0,0,0,FALSE
2015,198,2022,"D",2.3,67,2.3,FALSE
2015,200,2015,"F",0,0,0,FALSE
2015,201,2015,"D",0,0,0,FALSE
2015,202,2015,"D",0,0,0,FALSE
2015,203,2015,"F",0,0,0,FALSE
2015,204,2015,"D",0,0,0,FALSE
2015,205,2015,"G",0,0,0,FALSE
2015,206,2015,"G",0,0,0,FALSE
2015,207,2015,"F",0,0,0,FALSE
2015,208,2015,"G",0,0,0,FALSE
2015,209,2015,"D",0,0,0,FALSE
2015,210,2015,"D",0,0,0,FALSE
2015,211,2015,"F",0,0,0,FALSE
2016,5,2022,"D",0.8,41,0.8,FALSE
2016,11,2023,"F",1.1,99,1.1,FALSE
2016,12,2024,"F",4.3,287,4.3,TRUE
2016,22,2020,"F",0,4,0,FALSE
2016,23,2023,"F",0.8,111,0.8,FALSE
2016,28,2024,"D",0.5,9,0.5,FALSE
2016,31,2020,"F",0.2,1,0.2,FALSE
2016,32,2023,"F",0,38,0,FALSE
2016,36,2016,"F",0,0,0,FALSE
2016,37,2023,"D",2.2,110,2.2,FALSE
2016,38,2016,"F",0,0,0,FALSE
2016,40,2016,"F",0,0,0,FALSE
2016,42,2022,"F",1.3,61,1.3,FALSE
2016,43,2022,"F",1.9,119,1.9,FALSE
2016,44,2024,"F",1.3,176,1.3,FALSE
2016,45,2016,"D",0,0,0,FALSE
2016,48,2024,"G",36.6,227,36.6,TRUE
2016,50,2016,"F",0,0,0,FALSE
2016,51,2024,"D",1.9,94,1.9,FALSE
2016,52,2023,"F",1.8,75,1.8,FALSE
2016,54,2016,"G",0,0,0,FALSE
2016,56,2024,"F",10.4,325,10.4,TRUE
2016,59,2016,"G",0,0,0,FALSE
2016,60,2023,"F",0.3,233,0.3,TRUE
2016,61,2022,"F",0.1,6,0.1,FALSE
2016,63,2023,"D",0.2,43,0.2,FALSE
2016,64,2024,"F",0,54,0,FALSE
2016,65,2021,"F",0,5,0,FALSE
2016,67,2016,"F",0,0,0,FALSE
2016,69,2016,"F",0,0,0,FALSE
2016,70,2023,"F",0.1,4,0.1,FALSE
2016,71,2016,"D",0,0,0,FALSE
2016,72,2016,"D",0,0,0,FALSE
2016,74,2016,"F",0,0,0,FALSE
2016,75,2022,"G",0,2,0,FALSE
2016,76,2024,"F",3.2,132,3.2,FALSE
2016,77,2016,"D",0,0,0,FALSE
2016,78,2023,"D",0,4,0,FALSE
2016,79,2016,"D",0,0,0,FALSE
2016,80,2024,"F",0,8,0,FALSE
2016,81,2022,"D",0,2,0,FALSE
2016,82,2021,"F",0,22,0,FALSE
2016,83,2016,"G",0,0,0,FALSE
2016,84,2016,"D",0,0,0,FALSE
2016,86,2023,"D",0.2,63,0.2,FALSE
2016,87,2022,"F",0.2,3,0.2,FALSE
2016,89,2016,"D",0,0,0,FALSE
2016,90,2023,"F",0.1,8,0.1,FALSE
2016,91,2016,"D",0,0,0,FALSE
2016,92,2022,"F",1.3,43,1.3,FALSE
2016,93,2016,"F",0,0,0,FALSE
2016,94,2016,"F",0,0,0,FALSE
2016,95,2016,"F",0,0,0,FALSE
2016,96,2016,"F",0,0,0,FALSE
2016,97,2016,"D",0,0,0,FALSE
2016,98,2021,"D",0.2,4,0.2,FALSE
2016,100,2024,"D",10.2,248,10.2,TRUE
2016,102,2023,"F",0.2,56,0.2,FALSE
2016,103,2016,"F",0,0,0,FALSE
2016,104,2016,"F",0,0,0,FALSE
2016,105,2016,"G",0,0,0,FALSE
2016,107,2016,"D",0,0,0,FALSE
2016,108,2024,"D",0,6,0,FALSE
2016,109,2022,"F",0,54,0,FALSE
2016,113,2016,"F",0,0,0,FALSE
2016,115,2016,"F",0,0,0,FALSE
2016,116,2024,"F",0,41,0,FALSE
2016,117,2016,"F",0,0,0,FALSE
2016,119,2016,"F",0,0,0,FALSE
2016,120,2023,"F",0,28,0,FALSE
2016,121,2016,"D",0,0,0,FALSE
2016,122,2016,"F",0,0,0,FALSE
2016,123,2023,"G",0.1,1,0.1,FALSE
2016,124,2016,"D",0,0,0,FALSE
2016,125,2016,"F",0,0,0,FALSE
2016,126,2016,"F",0,0,0,FALSE
2016,127,2016,"F",0,0,0,FALSE
2016,128,2016,"G",0,0,0,FALSE
2016,129,2016,"D",0,0,0,FALSE
2016,130,2016,"D",0,0,0,FALSE
2016,131,2020,"G",0.4,2,0.4,FALSE
2016,132,2016,"D",0,0,0,FALSE
2016,133,2024,"D",1.7,77,1.7,FALSE
2016,134,2016,"G",0,0,0,FALSE
2016,136,2016,"D",0,0,0,FALSE
2016,137,2016,"D",0,0,0,FALSE
2016,138,2016,"F",0,0,0,FALSE
2016,139,2022,"D",0.3,5,0.3,FALSE
2016,140,2016,"D",0,0,0,FALSE
2016,141,2022,"F",0,16,0,FALSE
2016,143,2016,"F",0,0,0,FALSE
2016,144,2016,"F",0,0,0,FALSE
2016,146,2021,"F",0,36,0,FALSE
2016,147,2024,"F",1.8,99,1.8,FALSE
2016,148,2016,"F",0,0,0,FALSE
2016,149,2016,"F",0,0,0,FALSE
2016,150,2016,"F",0,0,0,FALSE
2016,151,2016,"D",0,0,0,FALSE
2016,152,2016,"D",0,0,0,FALSE
2016,153,2016,"F",0,0,0,FALSE
2016,154,2016,"F",0,0,0,FALSE
2016,155,2016,"G",0,0,0,FALSE
2016,156,2016,"F",0,0,0,FALSE
2016,157,2016,"G",0,0,0,FALSE
2016,158,2016,"D",0,0,0,FALSE
2016,163,2016,"F",0,0,0,FALSE
2016,164,2016,"D",0,0,0,FALSE
2016,165,2024,"F",0.1,60,0.1,FALSE
2016,166,2024,"F",0,34,0,FALSE
2016,167,2016,"G",0,0,0,FALSE
2016,168,2016,"G",0,0,0,FALSE
2016,170,2016,"F",0,0,0,FALSE
2016,171,2016,"F",0,0,0,FALSE
2016,172,2016,"F",0,0,0,FALSE
2016,173,2018,"D",0.2,4,0.2,FALSE
2016,174,2016,"G",0,0,0,FALSE
2016,175,2022,"F",1.5,73,1.5,FALSE
2016,176,2016,"D",0,0,0,FALSE
2016,177,2022,"D",0.1,4,0.1,FALSE
2016,178,2016,"D",0,0,0,FALSE
2016,179,2016,"D",0,0,0,FALSE
2016,180,2016,"D",0,0,0,FALSE
2016,181,2016,"D",0,0,0,FALSE
2016,182,2016,"F",0,0,0,FALSE
2016,185,2020,"F",0,3,0,FALSE
2016,186,2016,"D",0,0,0,FALSE
2016,187,2016,"D",0,0,0,FALSE
2016,188,2016,"D",0,0,0,FALSE
2016,189,2016,"D",0,0,0,FALSE
2016,190,2016,"F",0,0,0,FALSE
2016,191,2016,"F",0,0,0,FALSE
2016,192,2023,"D",0.5,23,0.5,FALSE
2016,193,2016,"F",0,0,0,FALSE
2016,194,2016,"F",0,0,0,FALSE
2016,195,2016,"D",0,0,0,FALSE
2016,196,2016,"F",0,0,0,FALSE
2016,197,2016,"F",0,0,0,FALSE
2016,198,2016,"D",0,0,0,FALSE
2016,199,2016,"D",0,0,0,FALSE
2016,200,2016,"D",0,0,0,FALSE
2016,201,2016,"F",0,0,0,FALSE
2016,202,2016,"D",0,0,0,FALSE
2016,203,2016,"D",0,0,0,FALSE
2016,204,2016,"D",0,0,0,FALSE
2016,205,2016,"F",0,0,0,FALSE
2016,206,2016,"F",0,0,0,FALSE
2016,207,2016,"D",0,0,0,FALSE
2016,208,2016,"F",0,0,0,FALSE
2016,209,2016,"F",0,0,0,FALSE
2016,210,2021,"F",0,8,0,FALSE
2016,211,2016,"F",0,0,0,FALSE
2017,2,2022,"F",4.1,222,4.1,TRUE
2017,7,2023,"F",0,110,0,FALSE
2017,14,2024,"D",6,145,6,FALSE
2017,24,2022,"F",0,70,0,FALSE
2017,33,2024,"F",0.2,31,0.2,FALSE
2017,35,2022,"F",0.3,10,0.3,FALSE
2017,37,2017,"F",0,0,0,FALSE
2017,38,2024,"D",5.2,174,5.2,FALSE
2017,40,2023,"F",0,25,0,FALSE
2017,44,2017,"D",0,0,0,FALSE
2017,46,2023,"D",1.4,32,1.4,FALSE
2017,47,2022,"F",3.5,109,3.5,FALSE
2017,48,2021,"F",1.2,46,1.2,FALSE
2017,50,2024,"F",6.7,211,6.7,TRUE
2017,51,2017,"D",0,0,0,FALSE
2017,52,2017,"D",0,0,0,FALSE
2017,53,2024,"F",0,107,0,FALSE
2017,56,2017,"D",0,0,0,FALSE
2017,58,2017,"F",0,0,0,FALSE
2017,59,2017,"D",0,0,0,FALSE
2017,60,2017,"F",0,0,0,FALSE
2017,61,2017,"F",0,0,0,FALSE
2017,62,2024,"F",0,77,0,FALSE
2017,64,2022,"G",0,3,0,FALSE
2017,66,2017,"D",0,0,0,FALSE
2017,68,2017,"D",0,0,0,FALSE
2017,69,2024,"F",0,193,0,FALSE
2017,70,2017,"F",0,0,0,FALSE
2017,71,2017,"D",0,0,0,FALSE
2017,73,2017,"F",0,0,0,FALSE
2017,75,2017,"F",0,0,0,FALSE
2017,76,2017,"F",0,0,0,FALSE
2017,77,2017,"D",0,0,0,FALSE
2017,79,2017,"F",0,0,0,FALSE
2017,80,2017,"G",0,0,0,FALSE
2017,81,2022,"D",0.1,1,0.1,FALSE
2017,83,2017,"F",0,0,0,FALSE
2017,84,2023,"D",0,3,0,FALSE
2017,85,2017,"F",0,0,0,FALSE
2017,88,2017,"G",0,0,0,FALSE
2017,89,2017,"D",0,0,0,FALSE
2017,90,2017,"F",0,0,0,FALSE
2017,91,2017,"F",0,0,0,FALSE
2017,92,2021,"D",0.3,2,0.3,FALSE
2017,93,2017,"D",0,0,0,FALSE
2017,94,2017,"F",0,0,0,FALSE
2017,95,2023,"D",0.7,28,0.7,FALSE
2017,96,2017,"G",0,0,0,FALSE
2017,97,2024,"F",1.3,82,1.3,FALSE
2017,98,2017,"F",0,0,0,FALSE
2017,100,2017,"D",0,0,0,FALSE
2017,101,2017,"F",0,0,0,FALSE
2017,102,2022,"F",0.8,35,0.8,FALSE
2017,104,2023,"G",0.2,2,0.2,FALSE
2017,105,2017,"F",0,0,0,FALSE
2017,106,2017,"F",0,0,0,FALSE
2017,107,2021,"F",0,2,0,FALSE
2017,108,2017,"D",0,0,0,FALSE
2017,109,2024,"F",3.1,117,3.1,FALSE
2017,110,2017,"G",0,0,0,FALSE
2017,112,2017,"F",0,0,0,FALSE
2017,114,2017,"G",0,0,0,FALSE
2017,115,2017,"F",0,0,0,FALSE
2017,116,2017,"F",0,0,0,FALSE
2017,118,2017,"D",0,0,0,FALSE
2017,119,2017,"D",0,0,0,FALSE
2017,120,2017,"D",0,0,0,FALSE
2017,122,2017,"F",0,0,0,FALSE
2017,123,2017,"D",0,0,0,FALSE
2017,124,2017,"F",0,0,0,FALSE
2017,125,2017,"F",0,0,0,FALSE
2017,126,2017,"D",0,0,0,FALSE
2017,127,2017,"F",0,0,0,FALSE
2017,128,2017,"F",0,0,0,FALSE
2017,129,2020,"G",0.2,2,0.2,FALSE
2017,130,2017,"D",0,0,0,FALSE
2017,131,2017,"D",0,0,0,FALSE
2017,132,2024,"F",1.7,83,1.7,FALSE
2017,133,2017,"D",0,0,0,FALSE
2017,134,2017,"D",0,0,0,FALSE
2017,135,2017,"D",0,0,0,FALSE
2017,136,2017,"D",0,0,0,FALSE
2017,138,2021,"F",0,1,0,FALSE
2017,139,2024,"D",8.1,190,8.1,FALSE
2017,140,2017,"F",0,0,0,FALSE
2017,141,2017,"D",0,0,0,FALSE
2017,142,2017,"F",0,0,0,FALSE
2017,143,2024,"F",0,46,0,FALSE
2017,144,2017,"F",0,0,0,FALSE
2017,145,2017,"D",0,0,0,FALSE
2017,146,2017,"F",0,0,0,FALSE
2017,147,2017,"D",0,0,0,FALSE
2017,148,2017,"F",0,0,0,FALSE
2017,149,2017,"D",0,0,0,FALSE
2017,150,2022,"D",0.1,6,0.1,FALSE
2017,151,2017,"D",0,0,0,FALSE
2017,152,2017,"F",0,0,0,FALSE
2017,153,2023,"G",0.1,1,0.1,FALSE
2017,154,2017,"G",0,0,0,FALSE
2017,155,2017,"F",0,0,0,FALSE
2017,156,2017,"F",0,0,0,FALSE
2017,157,2017,"F",0,0,0,FALSE
2017,158,2017,"F",0,0,0,FALSE
2017,159,2017,"F",0,0,0,FALSE
2017,160,2017,"F",0,0,0,FALSE
2017,161,2024,"G",1.5,8,1.5,FALSE
2017,162,2017,"F",0,0,0,FALSE
2017,163,2017,"F",0,0,0,FALSE
2017,164,2017,"D",0,0,0,FALSE
2017,165,2023,"F",0,4,0,FALSE
2017,166,2017,"D",0,0,0,FALSE
2017,167,2017,"G",0,0,0,FALSE
2017,170,2020,"F",0,6,0,FALSE
2017,171,2017,"F",0,0,0,FALSE
2017,172,2017,"F",0,0,0,FALSE
2017,173,2017,"F",0,0,0,FALSE
2017,175,2017,"D",0,0,0,FALSE
2017,176,2017,"F",0,0,0,FALSE
2017,178,2017,"F",0,0,0,FALSE
2017,179,2024,"F",0,41,0,FALSE
2017,180,2024,"F",0.9,41,0.9,FALSE
2017,181,2017,"F",0,0,0,FALSE
2017,182,2017,"D",0,0,0,FALSE
2017,183,2017,"G",0,0,0,FALSE
2017,184,2017,"F",0,0,0,FALSE
2017,185,2022,"F",0.6,24,0.6,FALSE
2017,186,2017,"D",0,0,0,FALSE
2017,187,2017,"D",0,0,0,FALSE
2017,188,2017,"D",0,0,0,FALSE
2017,190,2017,"F",0,0,0,FALSE
2017,191,2017,"D",0,0,0,FALSE
2017,192,2017,"F",0,0,0,FALSE
2017,193,2017,"F",0,0,0,FALSE
2017,194,2023,"G",0.7,3,0.7,FALSE
2017,195,2017,"D",0,0,0,FALSE
2017,196,2022,"D",1.1,26,1.1,FALSE
2017,197,2017,"D",0,0,0,FALSE
2017,198,2017,"F",0,0,0,FALSE
2017,200,2024,"F",0,13,0,FALSE
